City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
527,Coruripe,BR,-10.1256,-36.1756,77.92,82,100,9.71,overcast clouds,2021-01-31 01:24:08
528,Brookings,US,44.3114,-96.7984,26.01,93,90,11.5,mist,2021-01-31 01:19:22
529,Floro,NO,61.5996,5.0328,32.0,100,75,5.75,light snow,2021-01-31 01:24:08
530,San Vicente,AR,-26.6167,-54.1333,70.5,88,0,4.85,moderate rain,2021-01-31 01:24:09
531,Oistins,BB,13.0667,-59.5333,78.8,73,75,19.57,broken clouds,2021-01-31 01:20:38
532,Aginskoye,RU,51.1,114.53,-18.54,85,100,3.98,overcast clouds,2021-01-31 01:24:09
533,Atambua,ID,-9.1061,124.8925,74.82,93,100,7.9,moderate rain,2021-01-31 01:24:09
534,Ajaccio,FR,42.0,8.9167,55.4,76,90,16.11,overcast clouds,2021-01-31 01:22:03
535,Inta,RU,66.0317,60.1659,-5.84,86,100,9.51,overcast clouds,2021-01-31 01:22:16
536,Mutare,ZW,-18.9707,32.6709,65.35,98,100,4.14,overcast clouds,2021-01-31 01:24:09
537,Haines Junction,CA,60.7522,-137.5108,-7.6,77,97,0.94,light snow,2021-01-31 01:24:10
538,Lufkin,US,31.3382,-94.7291,64.99,100,90,5.75,overcast clouds,2021-01-31 01:24:10
539,Ust-Kuyga,RU,70.0167,135.6,-33.84,81,57,4.32,broken clouds,2021-01-31 01:24:10
540,Kamenka,RU,51.3223,42.7678,35.01,93,100,17.11,overcast clouds,2021-01-31 01:20:10
541,Kelme,LT,55.6339,22.9342,26.6,80,90,11.5,overcast clouds,2021-01-31 01:24:10
542,Morondava,MG,-20.2833,44.2833,79.07,84,2,8.34,clear sky,2021-01-31 01:24:10
543,Damghan,IR,36.1683,54.348,39.47,71,0,5.21,clear sky,2021-01-31 01:24:11
544,Gorin,RU,51.1983,136.6669,-13.07,87,68,6.44,broken clouds,2021-01-31 01:24:11
545,Nara,JP,34.6851,135.8049,51.01,61,20,3.44,few clouds,2021-01-31 01:24:11
546,Walvis Bay,NA,-22.9575,14.5053,66.99,77,0,4.61,clear sky,2021-01-31 01:24:11
547,Carthage,TN,36.8611,10.3316,60.8,59,20,9.22,few clouds,2021-01-31 01:24:11
548,Soledade,BR,-28.8183,-52.5103,67.48,98,99,4.5,light rain,2021-01-31 01:24:11
549,Changli,CN,39.7042,119.1506,26.35,93,83,7.18,broken clouds,2021-01-31 01:24:11
550,Ambilobe,MG,-13.2,49.05,72.73,93,0,2.68,clear sky,2021-01-31 01:22:02
551,Oum Hadjer,TD,13.2954,19.6966,68.85,23,0,8.7,clear sky,2021-01-31 01:24:13
552,Camana,PE,-16.6228,-72.7111,69.1,77,54,4.41,broken clouds,2021-01-31 01:24:13
553,Boa Vista,BR,2.8197,-60.6733,78.8,69,75,10.36,broken clouds,2021-01-31 01:21:21
554,Saint-Ambroise,CA,48.5501,-71.3324,1.99,71,92,8.05,overcast clouds,2021-01-31 01:24:13
555,Lufilufi,WS,-13.8745,-171.5986,87.8,79,75,14.97,light rain,2021-01-31 01:24:13
556,Never,FR,46.9896,3.159,46.99,100,90,6.91,overcast clouds,2021-01-31 01:24:14
557,North Royalton,US,41.3137,-81.7246,30.99,55,90,8.05,overcast clouds,2021-01-31 01:24:14
558,Winton,US,37.3894,-120.6133,57.0,67,1,8.05,clear sky,2021-01-31 01:24:14
559,Yaan,NG,7.3833,8.5667,75.74,19,6,6.85,clear sky,2021-01-31 01:24:14
560,Antofagasta,CL,-23.65,-70.4,66.2,82,20,11.5,few clouds,2021-01-31 01:24:14
561,Punta Cardon,VE,11.6581,-70.215,77.22,78,1,26.49,clear sky,2021-01-31 01:24:14
562,Matagami,CA,49.7502,-77.6328,-2.2,84,90,4.61,overcast clouds,2021-01-31 01:24:15
563,Lipin Bor,RU,60.2622,37.9763,22.06,97,100,11.03,overcast clouds,2021-01-31 01:24:15
564,Urengoy,RU,65.9667,78.3667,-23.06,84,100,15.17,overcast clouds,2021-01-31 01:24:15
565,Rudraprayag,IN,30.2833,78.9833,44.33,45,0,3.09,clear sky,2021-01-31 01:24:15
566,Tazmalt,DZ,36.3868,4.3989,52.97,70,100,12.15,overcast clouds,2021-01-31 01:24:15
567,Mezen,RU,65.8522,44.24,15.3,97,100,6.85,overcast clouds,2021-01-31 01:24:15
568,Kalangala,UG,-0.3089,32.225,69.8,88,20,4.61,light rain,2021-01-31 01:24:15
569,Andilamena,MG,-17.0167,48.5833,64.35,97,44,2.66,scattered clouds,2021-01-31 01:24:15
570,Srivardhan,IN,18.0333,73.0167,73.27,47,4,5.82,clear sky,2021-01-31 01:24:16
571,Little Current,CA,45.9793,-81.9248,14.0,79,100,5.75,overcast clouds,2021-01-31 01:24:16
572,Yelizovo,RU,53.1873,158.3805,30.2,47,93,17.9,overcast clouds,2021-01-31 01:24:16
573,Tongren,CN,27.7172,109.1853,46.98,85,100,1.16,overcast clouds,2021-01-31 01:24:16
574,Camara De Lobos,PT,32.6333,-16.9667,60.8,77,20,6.91,few clouds,2021-01-31 01:24:16
575,Comodoro Rivadavia,AR,-45.8667,-67.5,57.2,62,0,6.91,clear sky,2021-01-31 01:23:44
576,Bonthe,SL,7.5264,-12.505,77.67,86,23,4.97,few clouds,2021-01-31 01:24:16
577,Zaysan,KZ,47.4667,84.8667,-1.68,85,33,1.52,scattered clouds,2021-01-31 01:24:16
578,Bikaner,IN,28.0167,73.3,54.72,31,0,7.52,clear sky,2021-01-31 01:24:17
579,Ashoknagar,IN,24.5667,77.7167,47.55,46,0,2.57,clear sky,2021-01-31 01:24:17
580,Coahuayana,MX,18.7333,-103.6833,78.8,65,1,9.22,clear sky,2021-01-31 01:24:17
581,Shache,CN,38.4167,77.2406,19.08,90,55,0.65,broken clouds,2021-01-31 01:20:09
582,Yulara,AU,-25.2406,130.9889,89.6,20,40,17.27,scattered clouds,2021-01-31 01:24:17
583,Melfort,CA,52.8667,-104.6177,10.4,85,67,3.44,broken clouds,2021-01-31 01:24:17
584,Louga,RU,58.7372,29.8453,16.74,97,98,5.53,overcast clouds,2021-01-31 01:24:18
585,Oyama,JP,36.3,139.8,48.99,39,20,5.75,few clouds,2021-01-31 01:24:18
586,Ikongo,MG,-21.8833,47.4333,70.25,90,5,2.06,clear sky,2021-01-31 01:24:18
587,Rio Grande,BR,-32.035,-52.0986,75.81,91,86,13.24,moderate rain,2021-01-31 01:21:49
588,Vakhrushev,RU,48.9833,142.9667,4.15,86,100,3.76,overcast clouds,2021-01-31 01:24:18
589,Kongolo,CD,-5.3833,27.0,70.2,94,100,2.26,overcast clouds,2021-01-31 01:20:02
590,Cuenca,EC,-2.8833,-78.9833,60.8,63,57,6.91,broken clouds,2021-01-31 01:22:23
591,Siyabuswa,ZA,-25.1132,29.0445,71.22,81,27,7.2,light rain,2021-01-31 01:24:19
592,Dovolnoye,RU,54.4958,79.6671,-5.98,90,100,8.12,overcast clouds,2021-01-31 01:24:19
593,Andros Town,BS,24.7,-77.7667,68.0,64,0,8.05,clear sky,2021-01-31 01:24:19
594,Dosso,NE,13.049,3.1937,70.57,20,32,9.78,scattered clouds,2021-01-31 01:24:19
595,Guadalupe,MX,25.6833,-100.25,84.2,30,20,5.75,few clouds,2021-01-31 01:24:19
596,Bilibino,RU,68.0546,166.4372,-26.52,79,0,5.53,clear sky,2021-01-31 01:24:19
597,Labuhan,ID,-6.8844,112.2051,80.51,83,67,6.2,broken clouds,2021-01-31 01:24:20
598,Erzin,TR,36.9559,36.2,50.0,97,100,3.0,light rain,2021-01-31 01:24:20
599,Bjornevatn,NO,69.6672,29.9847,24.8,93,75,9.22,light snow,2021-01-31 01:24:20
600,Half Moon Bay,US,37.4636,-122.4286,57.2,76,90,8.05,overcast clouds,2021-01-31 01:20:31
601,Natal,BR,-5.795,-35.2094,78.8,83,20,6.91,few clouds,2021-01-31 01:20:03
602,Maumere,ID,-8.6199,122.2111,81.84,77,100,8.93,light rain,2021-01-31 01:24:21
603,Havoysund,NO,70.9963,24.6622,26.6,80,40,9.22,light snow,2021-01-31 01:24:21
604,Narsaq,GL,60.9167,-46.05,39.2,30,75,31.07,broken clouds,2021-01-31 01:24:21
605,Mayumba,GA,-3.432,10.6554,78.17,84,100,0.83,overcast clouds,2021-01-31 01:24:22
606,Lasa,IT,46.6166,10.7002,37.0,100,90,3.06,light snow,2021-01-31 01:24:22
607,Kolosovka,RU,56.4678,73.611,3.78,94,100,12.68,overcast clouds,2021-01-31 01:24:22
608,Mushie,CD,-3.0167,16.9,69.6,94,99,2.82,light rain,2021-01-31 01:24:23
609,Stromness,GB,58.965,-3.296,30.2,80,100,5.75,overcast clouds,2021-01-31 01:24:23
610,Wichita Falls,US,33.9137,-98.4934,60.8,29,1,10.36,clear sky,2021-01-31 01:24:23
611,Zhuanghe,CN,39.7008,122.9911,22.6,93,100,15.64,overcast clouds,2021-01-31 01:24:23
612,Sangar,RU,63.9242,127.4739,-48.5,76,85,3.78,overcast clouds,2021-01-31 01:24:23
613,Asosa,ET,10.0667,34.5333,62.89,43,2,6.2,clear sky,2021-01-31 01:24:24
614,Krasnogvardeyets,RU,52.6804,52.3635,17.67,95,93,7.56,overcast clouds,2021-01-31 01:24:24
615,Tabuk,PH,17.4189,121.4443,67.28,81,100,3.69,overcast clouds,2021-01-31 01:23:01
616,Talas,TR,38.6908,35.5538,39.2,87,75,9.22,light rain,2021-01-31 01:24:24
617,Lakatoro,VU,-16.0999,167.4164,85.23,63,92,9.51,overcast clouds,2021-01-31 01:24:24
618,La Ronge,CA,55.1001,-105.2842,12.2,85,6,2.3,clear sky,2021-01-31 01:24:24
619,Ust-Kan,RU,50.9276,84.761,8.24,85,0,3.15,clear sky,2021-01-31 01:24:25
620,Santa Maria,BR,-29.6842,-53.8069,69.8,100,90,6.91,moderate rain,2021-01-31 01:24:25
621,Claveria,PH,18.6074,121.0832,70.16,79,100,18.57,overcast clouds,2021-01-31 01:24:25
622,Beian,NO,63.6559,9.5683,33.8,86,75,4.61,light snow,2021-01-31 01:24:25
623,Paragominas,BR,-2.9667,-47.4833,73.04,96,100,3.56,heavy intensity rain,2021-01-31 01:24:25
624,Indramayu,ID,-6.3264,108.32,80.11,80,100,13.0,moderate rain,2021-01-31 01:24:26
625,Bayanday,RU,53.0661,105.5139,-23.39,82,100,9.89,overcast clouds,2021-01-31 01:24:26
626,Ouesso,CG,1.6136,16.0517,72.16,91,97,3.18,overcast clouds,2021-01-31 01:22:23
627,Vila Franca Do Campo,PT,37.7167,-25.4333,62.6,88,75,16.11,broken clouds,2021-01-31 01:24:26
628,Shimoda,JP,34.6667,138.95,50.0,57,20,5.75,few clouds,2021-01-31 01:24:26
629,Jumla,NP,29.2747,82.1838,29.62,57,0,3.51,clear sky,2021-01-31 01:24:27
630,Challakere,IN,14.3167,76.65,67.33,64,4,6.02,clear sky,2021-01-31 01:24:27
631,Nauta,PE,-4.5061,-73.5757,74.34,94,94,2.44,overcast clouds,2021-01-31 01:24:27
632,Vanimo,PG,-2.6741,141.3028,85.28,66,100,8.32,overcast clouds,2021-01-31 01:24:28
633,Isiro,CD,2.7739,27.616,62.1,44,99,1.01,overcast clouds,2021-01-31 01:24:28
634,Sinop,TR,41.7711,34.8709,39.97,76,100,9.15,overcast clouds,2021-01-31 01:22:30
635,Zwedru,LR,6.0667,-8.1281,72.95,96,40,2.8,scattered clouds,2021-01-31 01:24:28
636,Pyaozerskiy,RU,65.8333,31.1667,10.33,95,100,5.39,light snow,2021-01-31 01:24:28
637,Apple Valley,US,34.5008,-117.1859,50.0,54,0,3.02,clear sky,2021-01-31 01:24:29
638,Juneau,US,58.3019,-134.4197,32.0,80,75,5.06,broken clouds,2021-01-31 01:21:37
639,De-Kastri,RU,51.4667,140.7833,-0.15,86,100,11.01,overcast clouds,2021-01-31 01:24:29
640,Tyukalinsk,RU,55.8732,72.1967,8.6,95,100,13.31,overcast clouds,2021-01-31 01:24:29
641,Kharan,PK,28.5833,65.4167,52.38,38,14,2.73,few clouds,2021-01-31 01:22:42
642,Kupang,ID,-10.1667,123.5833,82.4,83,75,13.8,broken clouds,2021-01-31 01:22:04
643,Coari,BR,-4.085,-63.1414,75.72,96,100,2.59,overcast clouds,2021-01-31 01:24:30
644,Meadow Lake,US,34.8014,-106.5436,43.0,36,1,11.5,clear sky,2021-01-31 01:24:31
645,Christchurch,NZ,-43.5333,172.6333,68.0,56,0,20.71,clear sky,2021-01-31 01:24:26
646,Kochkurovo,RU,54.0358,45.4184,25.88,98,100,8.79,light snow,2021-01-31 01:24:31
647,Nizwa,OM,22.9333,57.5333,56.12,59,0,2.42,clear sky,2021-01-31 01:24:31
648,Agapovka,RU,53.2973,59.1348,5.0,92,77,2.26,fog,2021-01-31 01:24:31
649,Ryotsu,JP,38.0833,138.4333,35.6,69,40,23.02,scattered clouds,2021-01-31 01:24:32
650,Dunwoody,US,33.9462,-84.3346,44.6,61,1,8.05,clear sky,2021-01-31 01:22:05
651,Carandai,BR,-20.9536,-43.8064,63.1,95,0,3.51,clear sky,2021-01-31 01:20:49
652,Dallas,US,32.7668,-96.7836,69.8,17,75,9.22,dust,2021-01-31 01:24:32
653,Sitio Novo Do Tocantins,BR,-5.5183,-47.4611,72.28,95,100,3.36,overcast clouds,2021-01-31 01:24:32
654,Bixby,US,35.942,-95.8833,55.4,76,40,8.05,scattered clouds,2021-01-31 01:24:32
655,Puerto Carreno,CO,6.189,-67.4859,83.41,56,96,14.74,overcast clouds,2021-01-31 01:23:58
656,Conceicao Do Araguaia,BR,-8.2578,-49.2647,74.03,91,100,3.04,overcast clouds,2021-01-31 01:21:16
657,Eyl,SO,7.9803,49.8164,70.57,82,55,10.4,broken clouds,2021-01-31 01:24:33
658,Santo Domingo,DO,18.5001,-69.9886,73.4,94,40,4.61,scattered clouds,2021-01-31 01:23:34
659,Misratah,LY,32.3754,15.0925,63.99,51,0,12.06,clear sky,2021-01-31 01:24:34
660,Derzhavinsk,KZ,51.1,66.3167,18.0,93,100,4.76,overcast clouds,2021-01-31 01:24:34
661,Kaihua,CN,23.3687,104.28,52.5,88,76,7.36,broken clouds,2021-01-31 01:24:34
662,Sertania,BR,-8.0736,-37.2644,73.15,75,100,6.78,overcast clouds,2021-01-31 01:24:34
663,Cabanas,CU,22.9758,-82.9219,68.0,73,20,3.44,few clouds,2021-01-31 01:24:34
664,San Ignacio,BZ,17.1561,-89.0714,73.4,88,0,4.36,clear sky,2021-01-31 01:24:35
665,Bondoukou,CI,8.0333,-2.8,76.26,41,27,0.34,scattered clouds,2021-01-31 01:24:36
666,Veinticinco De Mayo,AR,-35.4323,-60.1727,57.99,63,100,7.0,overcast clouds,2021-01-31 01:24:36
667,Camden,US,39.7835,-74.9663,26.01,45,76,4.27,broken clouds,2021-01-31 01:24:36
668,Kolokani,ML,13.5728,-8.0339,70.07,20,15,11.36,few clouds,2021-01-31 01:24:36
669,Rantauprapat,ID,2.1,99.8333,74.55,88,94,2.66,overcast clouds,2021-01-31 01:24:36
670,Syasstroy,RU,60.1367,32.5691,23.05,98,84,7.47,snow,2021-01-31 01:24:37
671,Moron,AR,-34.6534,-58.6198,63.0,89,86,5.01,overcast clouds,2021-01-31 01:24:37
672,Batemans Bay,AU,-35.7167,150.1833,68.0,79,100,5.01,overcast clouds,2021-01-31 01:24:37
673,Denia,ES,38.8408,0.1057,59.0,52,79,17.0,broken clouds,2021-01-31 01:24:37
674,Taylorville,US,39.5489,-89.2945,37.0,100,90,20.71,moderate rain,2021-01-31 01:24:38
675,Macas,EC,-2.3167,-78.1167,67.95,79,23,1.77,few clouds,2021-01-31 01:24:38
676,San Salvo,IT,42.0433,14.7272,54.0,58,75,4.61,broken clouds,2021-01-31 01:24:38
677,Fairview,US,40.8126,-73.999,30.2,40,1,5.75,clear sky,2021-01-31 01:24:04
678,Bandundu,CD,-3.3167,17.3667,70.66,92,100,3.04,overcast clouds,2021-01-31 01:24:38
679,Jistebnice,CZ,49.4855,14.5276,26.01,91,97,6.55,overcast clouds,2021-01-31 01:24:38
680,Burns Lake,CA,54.2331,-125.7533,19.4,86,100,3.44,overcast clouds,2021-01-31 01:24:39
681,Altay,CN,47.8667,88.1167,8.65,76,0,3.15,clear sky,2021-01-31 01:20:42
682,Ketchikan,US,55.3422,-131.6461,33.8,100,40,4.92,scattered clouds,2021-01-31 01:24:39
683,Dong Hoi,VN,17.4833,106.6,68.76,89,100,6.38,overcast clouds,2021-01-31 01:24:39
684,Minna,NG,9.6139,6.5569,75.76,18,0,9.31,clear sky,2021-01-31 01:24:39
685,Kjollefjord,NO,70.9457,27.3465,26.6,80,0,8.05,light snow,2021-01-31 01:24:39
686,Moen,NO,69.1304,18.6123,-2.2,84,100,2.3,overcast clouds,2021-01-31 01:24:39
687,Isangel,VU,-19.55,169.2667,84.2,74,75,11.5,broken clouds,2021-01-31 01:24:40
688,Bougouni,ML,11.417,-7.479,71.04,20,0,5.32,clear sky,2021-01-31 01:24:40
689,Newport,GB,51.5877,-2.9984,39.0,90,35,4.0,scattered clouds,2021-01-31 01:22:59
690,Eagle Pass,US,28.7091,-100.4995,75.2,57,1,2.93,clear sky,2021-01-31 01:24:40
691,Yumen,CN,40.2833,97.2,21.61,73,0,23.15,clear sky,2021-01-31 01:20:39
692,Champoton,MX,19.35,-90.7167,71.6,68,1,5.75,clear sky,2021-01-31 01:21:05
693,Dalvik,IS,65.9702,-18.5286,14.0,79,90,4.61,overcast clouds,2021-01-31 01:24:41
694,Witu,KE,-2.3889,40.4382,77.0,83,1,10.36,clear sky,2021-01-31 01:20:11
695,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,76.8,84,2,2.98,clear sky,2021-01-31 01:20:03
696,Bayshore Gardens,US,27.4253,-82.5904,66.0,77,40,0.58,scattered clouds,2021-01-31 01:24:41
697,Saurimo,AO,-9.6608,20.3916,65.44,95,100,3.09,overcast clouds,2021-01-31 01:24:41
698,Riyadh,SA,24.6877,46.7219,50.0,50,0,5.75,clear sky,2021-01-31 01:21:26
699,Jacmel,HT,18.2342,-72.5347,78.8,69,40,3.44,scattered clouds,2021-01-31 01:24:41
700,Usinsk,RU,65.9939,57.5281,-2.56,92,100,10.33,overcast clouds,2021-01-31 01:24:41
701,Saint-Francois,FR,46.4154,3.9054,43.0,93,90,3.44,overcast clouds,2021-01-31 01:20:56
702,Bedesa,ET,8.9,40.7833,58.51,39,10,3.27,clear sky,2021-01-31 01:24:42
703,Miandrivazo,MG,-19.5167,45.4667,77.56,81,24,1.3,few clouds,2021-01-31 01:24:42
704,Tsiroanomandidy,MG,-18.7667,46.0333,66.33,90,8,2.15,clear sky,2021-01-31 01:24:42
705,Tete,MZ,-16.1564,33.5867,77.0,100,20,3.85,few clouds,2021-01-31 01:24:42
706,Bardiyah,LY,31.7561,25.0865,59.27,69,0,13.82,clear sky,2021-01-31 01:24:43
707,Chanika,TZ,-5.4167,38.0167,69.21,93,69,1.66,broken clouds,2021-01-31 01:24:43
